t,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
1.5,0.87891,0.98605,0.056878,0.030352,-0.66509,2.6217,1.3087,-2.771,1.2354,1.275,1.0195,0.25053,-0.8907,2.8715,-0.8134,-0.052019,1.3862,-0.43505,0.088331,2.5503,0.59385,0.095342,0.65908,-0.25266,-0.3872,-1.4784,1.7153,0.27976,1.4446,-1.355,1.4481,1.9381,-2.1348,-0.3268,-0.64338,3.8668,-0.58317,0.91174,1.7819,-1.0897,0.38476,-2.185,-2.2838,-0.091939,0.38126,-2.0747,1.3566,-2.3512,2.2777,-0.95917,-0.59325,-0.48049,0.52573,-0.81823,0.98839,2.4892,1.2855,1.0366,-0.39586,-0.77574,1.4078,0.3732,-0.02368,-1.2043,0.55369,0.035134,-0.39158,-2.0253,0.25341,-1.0646,0.83286,-2.0249,0.29544,1.3427,-2.527,-2.6421,0.31625,-3.063,1.1496,-2.3387,1.5705,-2.8031,0.14858,2.6591,-3.675,-2.605,-0.00017016,-2.3071,-2.4308,2.0277,2.0717,1.172,-1.4488,-2.4204,0.7847,-0.12323,1.7912,1.2287,-3.0546,0.39754,-0.77011,1.3842,-1.7642,1.8863,0.86857,-0.74649,4.5695,1.9299,0.96213,-0.49673,2.249,-1.8171,2.0743,-1.4183,0.47598,-0.84533,1.5155,-0.51261,-3.0354,-0.030973,1.4507,-0.95556,-0.86706,-0.8295,0.58428,0.20638,-2.3476,0.33611,-1.2802,-0.78442,1.1506,0.22408,-2.3974,-0.38084,-0.36303,0.33658,1.5701,-1.0045,0.47651,-0.78574,-0.48706,1.2114,1.4219,1.3541,1.7036,-1.112,-0.027643,1.7652,1.5947,-0.28205,-1.1416,0.33021,0.61719,-0.67441,-0.59779,-1.3326,-0.3856,-1.8946,2.6289,2.9413,-1.2013,-2.9826,-2.8155,2.9664,0.45753,-1.4235,-0.67453,0.18369,-1.7463,0.52941,0.303,4.9058,-1.4545,2.8528,-0.91412,-1.169,1.4835,-0.69821,-2.7111,-1.5188,-2.4388,-1.4978,-4.9701,-1.644,-0.27164,0.87258,-0.48464,1.0258,-1.0033,0.4619,0.069141,-1.0948,-1.986,-3.4815,1.6436,1.2994,1.1147,-2.6064,2.1797,-1.4498
1.5333,0.56103,1.0284,-0.030299,-0.065632,-0.63547,2.6687,0.95962,-2.2392,1.26,1.5424,1.3422,-0.12471,-0.69963,2.5912,-0.81071,-0.46845,1.4628,-0.7537,-0.1238,2.8549,0.13936,0.39996,0.77934,-0.30794,0.0031689,-1.5802,2.0973,-0.013543,1.3711,-1.2555,1.6137,1.8914,-1.8593,-0.40282,-1.0097,3.8466,-0.44116,1.498,1.8683,-0.44015,0.44257,-2.2087,-2.5429,-0.38717,0.415,-2.1729,1.619,-1.9993,2.2615,-1.0682,-0.91833,-0.4976,0.1683,-0.64822,1.0482,2.1517,0.86957,1.156,-0.70107,-0.89038,1.2701,0.52175,-0.058508,-1.1079,0.48422,0.20044,-0.43109,-2.1513,0.16015,-0.84282,0.72587,-2.1873,0.12616,1.7806,-2.9515,-2.6829,0.79545,-2.9867,1.0923,-2.5097,1.2853,-2.5751,0.27687,3.2637,-3.6899,-2.3638,0.0057366,-2.2063,-2.302,1.748,2.1963,1.5339,-1.1165,-2.6124,0.84458,0.49631,2.0023,1.3925,-3.1281,-0.054271,-0.55469,1.2241,-1.8944,2.3293,1.2516,-0.54442,4.3538,1.9149,0.94269,-0.57582,2.1085,-1.5689,2.0701,-1.6286,0.68112,-0.91911,1.7572,-0.67248,-3.111,-0.12411,1.7607,-1.0693,-1.2757,-1.0154,0.26376,-0.15289,-2.7598,0.6213,-1.5199,-0.36644,1.1501,0.50695,-2.5077,0.062777,-0.67659,0.5258,1.466,-0.80644,0.33736,-0.84706,-0.13316,0.99377,1.1069,1.1083,1.4355,-1.1103,-0.21264,1.6328,1.4904,-0.57219,-0.87398,0.63607,0.051648,-0.52193,-0.71146,-1.7046,-0.51545,-1.7324,2.2673,3.1625,-1.2444,-2.7786,-2.5803,2.6557,0.25747,-1.4579,-0.4685,0.33989,-2.0156,0.68781,0.079195,4.8313,-1.5884,3.0839,-1.1355,-0.43699,1.9205,-0.31752,-2.7312,-1.8087,-2.611,-1.6971,-4.8164,-1.4638,-0.30784,0.63093,-0.96605,0.88569,-0.32038,0.55223,0.36393,-1.4942,-2.3418,-3.262,1.4887,1.0607,1.4394,-2.7017,2.3325,-1.3457
1.5667,0.19091,1.4294,-0.2272,0.41771,-0.70354,2.8484,1.1121,-1.9009,0.97399,1.813,1.6352,-0.56327,-1.0229,2.8521,-0.61937,-0.41298,1.9421,-0.46951,-0.59697,2.3013,0.039706,0.56054,0.62291,-0.25181,-0.13344,-1.5552,2.2274,-0.084258,1.6712,-0.83554,1.5374,1.9044,-1.8198,-0.61106,-1.0197,3.8476,-0.37429,1.2015,1.8365,-0.4119,0.47641,-2.4729,-2.2988,-0.3973,0.66021,-2.2457,1.4114,-1.9763,1.9895,-1.4297,-0.22998,-0.66989,-0.0026608,-0.49139,1.2723,1.7557,0.8302,0.67022,-0.33923,-0.82938,1.2563,0.23704,-0.24989,-1.0841,0.93264,0.19954,-0.57895,-2.2243,0.39188,-1.6645,0.67851,-2.4466,0.23518,2.0669,-2.8852,-2.4821,0.87189,-2.9208,0.89719,-2.739,1.0621,-2.6364,-0.010496,3.2659,-3.6404,-2.5724,0.36643,-2.5513,-2.4098,1.8582,2.141,1.8027,-0.79062,-3.0523,0.98235,0.11681,2.0859,1.3946,-3.3735,-0.071211,-0.44736,1.0934,-2.0187,2.0566,1.3353,-0.64873,4.428,1.6953,1.2509,-0.49531,2.157,-1.2322,2.2033,-1.5964,0.93117,-0.87739,1.8623,-0.39758,-2.7751,-0.16447,2.121,-1.5461,-1.4677,-0.86916,0.4212,-0.09445,-2.2101,0.9865,-1.5777,0.091775,1.1542,0.4941,-2.838,-0.37747,-0.8693,0.43288,1.9079,-0.53562,0.27464,-1.177,-0.36764,1.2991,1.5074,1.0216,1.488,-1.1266,-0.026567,1.8733,1.4509,-0.78376,-0.6497,0.58003,0.30026,-0.46769,-0.68856,-1.676,-0.55464,-1.4645,2.1316,3.0676,-1.0819,-3.1397,-2.5027,2.5403,-0.046246,-1.4284,-0.36085,0.44645,-1.6721,0.77764,-0.0046631,4.7405,-1.6406,3.3201,-1.1614,-0.52502,2.0913,-0.11695,-3.1626,-2.0003,-2.426,-1.5555,-4.7623,-1.5635,-0.29154,0.241,-1.172,1.0406,0.1032,0.72432,0.44367,-1.8282,-2.5282,-3.0667,1.7595,1.1045,1.6486,-3.2181,2.2697,-1.5232
1.6,0.21345,1.6718,-0.30731,0.088222,-0.97905,2.816,1.0294,-2.0557,1.3447,2.1712,1.1488,-0.42196,-1.3441,2.6209,-0.55247,0.2551,1.8767,-0.59951,-0.77501,2.3801,-0.031889,0.35759,0.62281,0.10542,-0.30516,-1.6772,1.8774,-0.47473,1.7567,-0.63341,1.3214,2.142,-2.1848,-0.31342,-0.67837,3.7846,-0.60346,1.3338,1.7618,-0.30439,0.26169,-2.1886,-2.4947,-0.31933,1.1167,-2.3872,1.4841,-1.3347,2.0135,-1.31,-0.12986,-0.9018,-0.027241,-0.40049,1.0394,1.5588,1.0203,0.27157,-0.64553,-0.53958,1.0416,0.11348,-0.19255,-0.97063,1.267,0.023635,-0.47934,-2.0276,0.37771,-1.5008,0.51198,-2.1661,-0.2486,2.2236,-2.7566,-2.3377,0.73776,-3.2641,0.62879,-3.0559,1.1484,-2.4256,0.13218,2.9832,-3.5045,-2.4864,0.24928,-2.5048,-2.6662,1.9333,2.2959,1.7183,-0.69742,-2.9797,0.9643,0.42021,2.4101,1.0398,-3.4129,0.057153,-0.67704,0.78469,-2.5883,2.1041,1.8366,-0.48058,4.8114,1.7385,1.7844,-0.50038,2.6705,-1.0918,1.8254,-1.6422,1.1215,-1.1246,2.1124,-0.50258,-2.9584,-0.072274,2.5509,-1.752,-1.4927,-1.0681,0.37686,-0.2476,-2.0665,0.9535,-1.5918,-0.14545,1.0396,0.67392,-2.5776,-0.51783,-0.92572,0.98721,2.0997,-1.0886,0.36512,-1.2497,-0.65809,1.3865,1.6144,0.98601,1.8088,-1.2946,0.18658,1.5671,1.2167,-0.86903,-0.39519,0.66911,0.22367,-0.80871,-0.44151,-1.3601,-0.40765,-1.3882,1.9489,3.1793,-1.4629,-3.2504,-2.4348,2.3267,0.23779,-1.3492,-0.45757,0.28197,-2.4437,0.99865,0.37798,4.2547,-1.6526,2.9333,-1.1574,-0.37971,2.2287,0.21151,-3.085,-1.8665,-2.8906,-1.6151,-5.1211,-1.1652,-0.040908,0.083722,-0.93332,0.91021,0.46661,0.90603,0.63967,-1.5269,-2.1536,-3.0169,2.0147,1.1556,1.9255,-2.8875,2.2131,-1.8296
1.6333,0.60467,1.7409,-0.46558,0.0094862,-0.97335,3.0002,0.82253,-2.0069,1.2665,2.0543,1.526,-0.81406,-1.3991,2.4559,-0.32108,0.59683,1.6865,-0.23394,-0.17085,2.4268,-0.25645,0.43439,0.60979,-0.366,-0.32099,-1.6652,1.8838,-0.22784,1.5562,-0.28219,0.97791,2.044,-2.5063,-0.53256,-1.1231,3.9345,-0.62581,1.3339,1.9195,-0.76135,0.27038,-2.155,-2.3143,-0.73419,1.1328,-2.0835,1.6668,-1.2636,1.6613,-1.6005,-0.24979,-0.81701,-0.232,-0.2966,0.63945,2.0399,0.9305,0.40734,-0.90571,-0.46018,1.0889,-0.10276,0.45393,-0.9179,1.3654,-0.21968,-0.56392,-2.0506,0.56808,-1.1665,1.1537,-1.9969,0.0050924,2.2396,-2.5929,-2.5547,0.55823,-3.1234,0.66304,-2.7896,1.5287,-2.4701,0.079243,2.8744,-3.6669,-2.2414,-0.015464,-2.1679,-2.4974,1.8493,2.3344,1.7419,-1.2088,-2.7304,1.1193,0.23487,2.1595,1.0992,-3.6088,0.37291,-0.95237,1.0152,-2.605,2.0495,1.7186,-0.22244,4.9473,1.7454,1.7034,-0.84049,3.3024,-1.313,2.0957,-1.5496,0.97817,-1.684,2.244,-0.75067,-3.1094,-0.036868,2.7742,-1.6615,-1.6146,-1.1017,0.5498,-0.052158,-1.9476,1.1976,-1.473,-0.21561,0.90887,1.3094,-2.3879,-0.67956,-1.2266,0.68791,2.0435,-1.5513,0.64326,-1.163,-0.39585,1.046,1.3293,0.75884,1.8258,-1.269,-0.015444,1.5776,1.7485,-0.55545,-0.016168,1.1876,0.12471,-1.2563,0.01533,-0.79855,-0.5307,-0.86117,2.1178,3.5711,-1.3534,-3.1995,-3.2147,2.2705,0.33233,-1.2766,-0.79102,0.23676,-1.8726,0.74374,0.3415,4.4523,-1.6248,3.1963,-1.0965,-0.093853,1.9755,-0.063056,-3.1449,-1.5593,-2.7584,-1.6564,-5.3226,-1.3172,0.30397,-0.27729,-1.1852,0.63882,0.53939,0.56234,0.4664,-1.6151,-1.6867,-3.0303,1.7474,0.75324,1.7757,-3.0852,1.9848,-1.478
1.6667,0.75899,1.9518,-1.0102,0.23859,-0.43616,2.9371,1.2104,-1.9553,0.88043,2.0968,1.6534,-0.7683,-1.4386,2.9475,0.12226,0.56682,1.6256,-0.14495,-0.25963,2.3999,-0.34607,0.21031,0.99141,-0.3582,-0.35226,-1.7723,1.9687,-0.24604,1.6336,-0.21732,1.1347,2.1918,-2.7094,-0.72838,-1.2703,4.246,-0.040219,1.2995,2.0899,-0.59245,0.18075,-2.3156,-2.3036,-0.52632,1.2735,-1.8182,1.7987,-0.93142,1.6349,-1.3908,-0.34493,-0.85837,-0.088885,-0.45182,0.59538,2.1198,0.64974,-0.2421,-0.53498,-0.57786,1.0818,0.39453,0.48352,-1.3913,1.4807,-0.38242,-0.5877,-2.3837,0.51499,-0.88357,1.2874,-1.9857,-0.26527,1.9832,-2.5179,-2.2709,0.73301,-3.1423,0.39945,-2.8067,1.162,-2.2164,0.31988,2.8677,-3.7724,-2.8973,0.34086,-1.9773,-2.4599,1.9384,1.7044,1.5825,-1.1876,-2.667,1.3095,0.14772,1.9902,1.3588,-3.8133,-0.0054465,-0.74181,1.1017,-2.8053,2.2846,1.9021,-0.47323,4.9031,1.9867,1.96,-1.1062,3.672,-1.2314,2.3937,-1.887,1.0594,-1.5934,1.903,-0.70597,-3.4673,0.05816,2.6732,-1.1485,-1.2038,-1.268,0.19563,0.40514,-2.1274,1.4353,-1.8111,-0.58883,1.075,1.8238,-2.2953,-1.0183,-1.1766,0.5681,1.7878,-1.8595,0.65565,-1.7474,-0.81599,0.79527,1.8922,0.67758,1.898,-1.2283,-0.22383,1.7815,1.4274,-0.47084,0.12708,0.8761,0.091105,-0.8729,0.055687,-0.63107,-0.40607,-1.2113,1.9388,3.6285,-1.7566,-3.2331,-3.5178,2.2042,0.10859,-0.95073,-0.50738,0.12514,-2.4686,0.62294,0.30942,4.6977,-1.6147,3.1559,-0.88604,-0.1301,2.2178,-0.1931,-2.9981,-1.5223,-2.6065,-1.6717,-5.3537,-1.3849,-0.091246,-0.23309,-0.97806,0.82905,0.51487,0.5744,0.4437,-1.8236,-1.3883,-3.4979,1.5678,0.56231,1.4135,-2.8636,1.8242,-1.0421
1.7,0.7921,1.8156,-1.6646,0.24451,-0.33689,3.0042,0.88195,-2.3659,1.4026,2.1634,1.8545,-0.98327,-1.3331,3.3588,-0.34702,0.50759,1.7176,0.17522,-0.36876,2.212,-1.0608,0.036941,1.2011,-0.60302,-0.37787,-1.5874,1.5861,-0.086564,1.8042,-0.2061,1.6271,2.462,-2.8487,-0.89761,-1.4543,4.3027,0.034874,1.0718,2.603,-0.48358,0.6665,-2.1101,-2.5753,-1.027,1.2197,-1.6014,2.16,-0.88187,1.2825,-1.2263,-0.29906,-0.99077,-0.10026,-0.58125,0.52003,2.2702,0.27016,-0.022847,-0.7841,-0.16805,0.80479,0.23863,0.20747,-1.4452,1.7868,-0.77577,-0.52454,-2.3873,0.40661,-1.1172,1.0245,-1.4274,-0.57845,1.8914,-2.6589,-2.7973,0.58815,-3.5052,-0.15364,-2.6751,0.94948,-2.0733,0.44064,3.148,-4.0736,-2.8723,0.01965,-2.1549,-2.1256,1.9262,1.9509,1.5109,-1.4426,-2.2913,1.4928,0.063895,2.1822,1.5526,-3.8511,-0.05249,-0.52864,1.1537,-2.846,2.0721,1.8954,-0.048949,5.2377,2.2282,1.8036,-1.2875,3.9568,-1.1673,2.2589,-2.0733,1.2567,-1.7852,1.6212,-0.46639,-3.5668,-0.13637,2.42,-1.2191,-1.8177,-1.7669,0.6791,0.38727,-1.898,1.1724,-1.5353,-0.96166,0.71209,2.066,-2.4792,-1.0791,-1.2175,0.10062,2.2992,-1.9121,1.0576,-1.5541,-0.46986,0.81838,2.1966,0.47703,2.1083,-1.5511,-0.65185,1.5203,1.2221,-0.44152,0.35158,0.7986,0.499,-1.2931,-0.020339,-0.5576,-0.66914,-1.053,1.7238,3.6284,-2.0847,-3.305,-3.3347,2.0903,0.42105,-1.254,-0.312,0.29071,-2.8665,0.8478,0.43155,4.0314,-1.1944,3.0491,-0.47163,0.059649,2.4275,-0.28644,-3.3736,-2.31,-2.7546,-1.8114,-5.4162,-1.2996,-0.45969,0.11518,-1.041,1.145,-0.035447,-0.30498,0.27148,-1.9114,-1.4824,-3.2763,1.5964,0.49468,1.3163,-3.1665,2.2958,-1.2384
1.7333,0.94932,1.5575,-1.8677,-0.13703,0.027778,2.8569,1.0871,-2.8631,1.0286,1.9892,1.9379,-0.85094,-0.60587,3.1141,-0.52611,0.54287,1.8905,0.4155,-0.53849,1.9084,-1.3988,0.096169,0.86141,-0.67556,-0.35057,-1.4529,1.2653,-0.30626,2.1664,-0.32775,1.4502,2.8067,-2.5637,-0.49431,-1.4092,4.2719,0.091511,1.3426,2.2805,-0.77024,0.86885,-2.3675,-2.3,-0.74863,1.5387,-1.5709,2.0392,-0.82703,1.2433,-1.5566,-0.36057,-0.85121,0.36141,-1.139,0.63293,2.4819,0.33901,0.2649,-0.42835,-0.27389,0.66963,0.44187,0.20399,-1.5465,1.8923,-0.68586,-0.55589,-2.4295,0.53666,-1.0813,1.0795,-1.6319,-0.91954,1.757,-2.6281,-2.6933,0.85425,-3.5877,0.18917,-2.6273,0.46816,-2.5898,0.22563,2.8472,-4.2612,-2.5568,0.025108,-1.7009,-1.9427,2.0862,1.3685,1.4806,-1.3664,-2.3068,1.3123,-0.27331,2.5108,1.8095,-3.6507,-0.08386,-0.32686,0.85732,-2.8839,1.5378,2.1107,-0.30116,5.3387,1.6956,1.612,-1.2179,3.6908,-1.4147,2.5425,-2.015,1.2183,-1.5067,1.9392,-0.2352,-3.4728,0.074457,2.3343,-1.2964,-1.9768,-1.8071,0.94906,0.18835,-1.6586,1.5677,-1.6211,-1.2049,0.68228,2.077,-1.7857,-1.1436,-1.0591,0.39617,2.5646,-1.7826,0.54885,-1.7337,-0.63103,1.423,2.3845,0.62499,1.5483,-1.7139,-0.64253,1.5126,1.2657,0.027445,0.75494,0.51824,0.56356,-1.5155,-0.033833,-1.1083,-0.44876,-1.3454,1.4433,3.4804,-1.8081,-3.6974,-3.1409,2.4498,0.59252,-1.5141,0.017002,-0.05908,-3.1724,1.0516,0.54278,3.8829,-1.3341,2.874,-0.36465,-0.11073,2.7584,-0.23705,-3.4416,-2.3076,-2.4387,-1.5157,-5.5891,-0.78232,-0.4498,0.16346,-0.99507,0.74462,0.19305,-1.0335,0.60229,-1.7344,-1.2501,-3.213,1.768,0.15917,1.3456,-2.5895,2.5271,-1.7442
1.7667,1.1878,1.8752,-1.9929,-0.15725,-0.033792,3.218,1.1595,-3.0265,0.56318,1.6868,2.0941,-0.99929,-0.57085,3.3084,-0.59064,0.60815,2.0238,0.14407,-0.92596,2.3019,-1.2341,-0.31549,1.1804,-0.77295,0.050619,-1.707,0.91934,-0.70958,2.3576,-0.31797,1.5628,3.198,-2.2914,-0.37711,-1.8531,4.6409,0.18961,1.6487,2.09,-0.20974,0.8928,-2.1951,-2.2316,-1.5468,1.4019,-1.748,1.3062,-1.0743,1.2873,-1.6541,-0.48572,-0.90018,0.33977,-1.4294,0.26036,2.6834,0.37925,0.52962,-0.38359,-0.29919,0.63072,0.80782,0.43775,-1.2387,2.0091,-0.91316,-0.78912,-2.469,0.67369,-1.1412,1.2097,-1.6824,-0.85534,1.6638,-2.5881,-2.4177,0.45776,-3.51,0.43085,-2.596,0.14464,-3.0474,0.16706,2.7341,-4.443,-2.6007,-0.19301,-1.5196,-1.5787,2.2505,1.2412,1.4582,-1.2352,-2.2709,0.62618,-0.1857,2.5572,2.1103,-4.0775,-0.25009,-0.8254,1.0611,-3.1873,2.0283,2.0342,-0.36127,5.4776,2.2122,1.3791,-1.4023,3.7145,-1.5601,2.1151,-1.7405,1.1405,-1.6422,1.8452,-0.26449,-3.7171,-0.28453,2.8632,-1.1414,-1.9362,-1.54,0.86227,0.10755,-1.7252,1.7175,-1.7168,-1.3199,0.85872,2.2575,-1.7059,-1.3387,-1.077,0.13411,2.4516,-1.9202,1.1691,-1.5786,-0.47142,1.7118,2.3488,0.57741,1.0738,-1.5105,-0.35021,1.5059,0.64132,0.37955,1.3366,0.62714,0.54985,-1.4873,-0.22688,-0.91148,-0.030745,-1.1792,1.5096,3.5494,-2.0832,-3.971,-3.2494,2.682,0.57711,-1.7353,-0.10914,-0.14249,-3.3041,0.45131,0.62069,4.3939,-1.2025,3.351,0.015899,-0.40139,2.4123,-0.35995,-3.4383,-2.0164,-2.6896,-1.4651,-5.6428,-0.65005,-0.487,-0.041377,-1.0352,0.90926,-0.42378,-1.1967,0.50547,-1.5449,-1.5258,-3.5389,2.0298,0.26535,1.3334,-2.1783,2.3425,-1.889
1.8,1.0767,1.6314,-1.84,0.015664,0.2972,3.4092,0.72739,-3.1528,0.8056,1.5881,1.9192,-1.2014,-0.30472,3.3877,-0.71078,1.0283,1.9229,0.0039553,-0.77915,2.1934,-1.0971,-0.61827,1.0102,-0.9636,0.12733,-1.6254,0.78919,-0.78332,2.2718,-0.28218,1.5075,3.6114,-2.2909,-0.039514,-2.4801,4.4071,0.42155,1.6149,1.7407,-0.41762,0.69895,-2.5562,-2.2954,-1.6516,1.5204,-1.8175,1.201,-1.3274,1.5158,-1.6789,-0.25414,-0.93992,0.44509,-1.2863,0.12684,3.0244,0.41964,0.85935,0.15597,-0.40131,0.3746,0.81654,0.38711,-1.1863,2.4593,-1.2889,-0.50343,-2.4176,0.79326,-0.96659,1.6368,-1.5695,-1.2161,1.2766,-2.8389,-2.5659,0.70132,-3.2778,0.64069,-2.5781,0.30103,-3.4703,0.1541,2.2368,-4.8968,-2.6716,-0.25149,-1.6668,-1.4141,2.0504,1.05,1.2575,-1.6353,-2.2052,0.95186,-0.27761,2.7734,2.5357,-4.6308,-0.12411,-0.62194,1.1012,-3.0821,2.3876,2.259,-0.21387,5.1381,2.356,1.5936,-1.1364,3.4307,-1.7754,1.9873,-2.3068,1.4147,-1.6347,1.7738,-0.34657,-3.5942,-0.094059,2.4316,-0.93162,-2.0419,-1.774,0.78013,-0.089213,-2.0821,1.9506,-1.7074,-1.9375,0.93708,2.3971,-1.2266,-2.0356,-1.0448,0.76178,2.1094,-1.8405,1.3556,-1.3225,-0.079788,1.3087,2.2271,0.74915,0.8004,-1.095,-0.28536,1.3423,0.44432,0.2739,1.1884,0.81674,0.24167,-1.4572,0.002471,-0.51128,0.10552,-1.2669,1.4781,3.5295,-2.1696,-4.1222,-3.155,2.4799,1.0283,-1.79,-0.20055,-0.10463,-3.3916,0.60025,0.42216,4.6654,-1.3981,3.4623,0.044289,-0.2496,2.2516,-0.43194,-3.3938,-1.8988,-2.926,-1.3218,-5.9925,-0.24244,-0.24105,0.4133,-1.0775,1.1395,-0.3171,-1.5687,0.84165,-1.9146,-1.7099,-3.4246,2.2117,0.35036,1.5251,-1.9566,1.5912,-1.7194
1.8333,0.76744,1.7581,-2.0004,0.28895,0.68774,3.5146,1.0327,-3.0744,1.0967,1.5427,2.0977,-1.3017,-0.57539,3.3586,-0.46447,1.6581,1.5449,0.22698,-0.62981,1.967,-0.80811,-0.47637,0.79993,-0.86971,0.21895,-1.6418,1.0865,-0.68413,2.0928,0.06663,1.5044,3.4826,-2.2988,-0.43307,-2.3411,4.6589,0.26853,1.7458,1.9114,-0.12811,0.45257,-2.4843,-2.1417,-1.4482,1.9996,-1.8848,1.4104,-1.5256,1.6113,-1.9827,-0.056084,-0.64181,0.67974,-1.3197,0.0053982,3.1962,0.13791,0.75993,0.055825,-0.57491,0.71605,0.55863,-0.02626,-1.4963,2.2292,-0.67276,-0.59472,-2.1363,0.52926,-1.0807,1.5481,-1.7429,-1.6439,1.5122,-2.7639,-2.5155,1.0516,-3.5315,0.40739,-2.717,-0.057167,-3.559,0.1513,2.0594,-4.5153,-2.8432,-0.13089,-1.3117,-1.2478,2.5613,1.1282,1.5673,-1.5707,-2.3035,1.092,-0.099432,2.5312,2.4514,-3.7417,-0.008144,-0.33169,1.4443,-2.9191,2.5142,1.8189,-0.27768,5.3247,2.259,1.9649,-1.269,3.4064,-1.8022,1.8582,-2.4162,1.7136,-1.8849,1.6466,-0.087978,-3.6926,0.06193,2.2075,-0.74373,-1.8709,-1.9835,0.5604,-0.055019,-1.9296,1.5715,-1.4978,-2.1746,0.72875,1.9212,-1.2352,-2.2487,-1.1868,0.74505,2.032,-1.9926,1.3379,-1.1143,-0.27671,1.5372,2.5481,0.54537,1.0906,-1.0054,-0.58384,1.4495,0.69241,0.22823,1.261,0.48582,0.44154,-1.5648,0.24163,-0.43695,0.2666,-0.94794,1.0686,3.4465,-1.8431,-4.4123,-2.8939,2.5059,1.0133,-1.6198,-0.14711,-0.23122,-3.3985,0.52679,0.098665,4.7513,-1.0834,4.0202,-0.12769,-0.23095,1.7172,-0.47056,-2.6797,-1.9791,-2.9786,-1.2565,-6.1117,-0.68515,-0.035441,0.57181,-1.0897,1.0889,0.12257,-1.3989,0.9706,-1.787,-1.7329,-3.4492,2.1184,0.34824,1.4762,-1.8967,1.1857,-1.7781
1.8667,1.0377,1.4589,-2.2553,0.61088,0.92422,3.293,1.064,-3.0169,0.63311,1.2538,1.9474,-1.1895,-0.37444,3.4535,-0.42882,1.6961,1.3523,0.27556,-0.8859,1.9853,-1.0168,-0.85343,1.1534,-0.65997,0.15156,-2.1809,1.2892,-1.1156,2.0436,-0.13547,1.1404,3.589,-2.6701,-0.60417,-2.5881,4.7558,0.070793,2.0215,1.9808,0.21544,0.38177,-2.7757,-2.0504,-1.4977,2.0031,-1.8159,1.8464,-2.121,1.7942,-1.7114,-0.39123,-0.48664,0.4606,-0.70793,0.25496,3.2632,0.58725,0.59729,0.30787,-0.93592,0.666,0.58468,0.27087,-1.5077,2.0719,-0.55647,-0.57061,-2.1491,0.42307,-1.4422,0.97677,-1.4954,-1.6756,1.7375,-2.6408,-2.9606,1.1047,-3.235,0.36953,-2.137,0.32072,-3.1676,0.10488,2.2513,-4.557,-3.0013,-0.2133,-1.0246,-1.347,2.6093,0.75161,1.8389,-1.4502,-2.0987,1.0704,-0.051994,2.78,2.5057,-3.39,-0.31143,-0.57313,1.2853,-2.6756,2.3951,1.825,-0.19961,4.9625,2.0251,2.0033,-1.0523,3.0755,-2.1203,1.5942,-1.9771,1.6077,-2.0593,1.5695,-0.0068959,-3.5406,0.37743,2.2345,-0.95214,-1.6108,-1.562,0.59435,-0.2523,-1.8298,1.3458,-2.0029,-2.4136,0.98839,1.7989,-1.3265,-2.2704,-1.2619,0.38851,2.5321,-1.6467,1.3026,-1.1432,-0.26645,1.5394,2.687,0.46611,1.0785,-0.96893,-0.47,1.5328,0.71014,0.27183,1.0801,0.73911,0.65006,-1.3426,0.14992,-0.16436,-0.17643,-0.93714,1.043,3.6421,-1.4169,-4.0112,-2.9563,2.7418,0.76362,-1.8013,-0.01225,-0.15315,-2.9181,0.33273,0.035924,4.9627,-1.522,4.3342,0.071927,-0.36945,1.8242,-0.20421,-2.5629,-1.9018,-2.7766,-1.3852,-6.0269,-0.67324,0.44528,0.29435,-0.72451,0.90515,0.08353,-1.8386,0.97871,-1.2126,-1.6864,-3.9998,2.3145,0.4236,1.7184,-2.051,1.6035,-1.9724
